ID;SCORE2;SCORE3;SCORE4;SCORE5;SCORE6;COMPONENTE1;COMPONENTE2;COMPONENTE3;GRUPO2;GRUPO3;GRUPO4;GRUPO5
3219.0;0.0;2.772727272727273;0.0;0.0;0.0;-0.4698826889622708;-0.26229486346186115;0.13489625801277605;1;1;1;0
3220.0;0.0;4.9;0.0;0.0;0.0;-0.5277058283398214;-0.07710350422353826;0.2700767324410178;1;1;1;0
3221.0;0.0;1.0454545454545454;0.0;0.0;0.0;-0.4243446213119141;-0.41265562222933005;0.025653537210693536;1;1;1;0
3223.0;3.3333333333333335;3.5;0.0;0.0;0.0;-0.5375990543189475;0.2635476814379075;-0.21801966563822198;1;2;3;2
3224.0;2.375;5.75;0.0;0.0;0.0;-0.5854724173693457;0.3264489271462063;0.03989351592367582;1;2;3;2
3225.0;5.0;6.625;0.0;0.0;0.0;-0.645864144627465;0.7668577551232019;-0.21924265077863075;1;2;3;2
3226.0;2.5;5.0;0.0;0.0;0.0;-0.5679967998965176;0.2785084830624117;-0.02232464706354334;1;2;3;2
3228.0;2.25;3.5714285714285716;0.0;0.0;0.0;-0.5270491686287226;0.11946209558294354;-0.08262639082109846;1;2;3;2
3229.0;5.0;5.083333333333333;0.0;0.0;0.0;-0.6063318890980007;0.6326607158103246;-0.3163376078478565;1;2;3;2
3230.0;4.0;5.875;0.0;0.0;0.0;-0.6143330425810974;0.5628261754589247;-0.14597206082348085;1;2;3;2
